datetime,place,deliveries,is_holiday,weather_condition,temperature,app_clicks,traffic_congestion_level,area_population,income_level
2024-10-16 12:00:00,A,133,False,Sunny,21.71,428,Severe,1000000,High
2024-10-16 12:00:00,B,128,False,Cloudy,16.45,958,High,500000,Medium
2024-10-16 12:00:00,C,117,False,Sunny,14.66,536,High,300000,Low
2024-10-17 00:00:00,A,131,False,Cloudy,24.11,268,High,1000000,High
2024-10-17 00:00:00,B,118,False,Cloudy,13.59,632,Severe,500000,Medium
2024-10-17 00:00:00,C,227,False,Sunny,23.14,773,Moderate,300000,Low
2024-10-17 12:00:00,A,197,False,Rainy,12.44,342,High,1000000,High
2024-10-17 12:00:00,B,245,False,Stormy,10.42,459,High,500000,Medium
2024-10-17 12:00:00,C,233,False,Cloudy,11.43,430,Severe,300000,Low
2024-10-18 00:00:00,A,102,False,Snowy,24.7,825,Low,1000000,High
2024-10-18 00:00:00,B,125,False,Rainy,10.69,921,Severe,500000,Medium
2024-10-18 00:00:00,C,159,False,Rainy,24.99,660,Severe,300000,Low
2024-10-18 12:00:00,A,171,False,Stormy,13.55,719,High,1000000,High
2024-10-18 12:00:00,B,265,False,Sunny,12.04,756,Moderate,500000,Medium
2024-10-18 12:00:00,C,138,False,Sunny,21.02,778,High,300000,Low
2024-10-19 00:00:00,A,288,True,Snowy,21.73,673,Severe,1000000,High
2024-10-19 00:00:00,B,322,True,Rainy,15.99,714,Low,500000,Medium
2024-10-19 00:00:00,C,212,True,Rainy,20.63,942,Moderate,300000,Low
2024-10-19 12:00:00,A,217,True,Rainy,10.82,841,Low,1000000,High
2024-10-19 12:00:00,B,217,True,Rainy,19.87,230,Low,500000,Medium
2024-10-19 12:00:00,C,295,True,Stormy,13.66,821,Low,300000,Low
2024-10-20 00:00:00,A,305,True,Cloudy,20.63,967,Moderate,1000000,High
2024-10-20 00:00:00,B,255,True,Cloudy,12.61,361,High,500000,Medium
2024-10-20 00:00:00,C,323,True,Stormy,17.5,966,Severe,300000,Low
2024-10-20 12:00:00,A,384,True,Sunny,10.52,512,Low,1000000,High
2024-10-20 12:00:00,B,229,True,Rainy,15.17,387,High,500000,Medium
2024-10-20 12:00:00,C,188,True,Stormy,22.2,683,Severe,300000,Low
2024-10-21 00:00:00,A,179,False,Rainy,12.16,815,Severe,1000000,High
2024-10-21 00:00:00,B,247,False,Snowy,13.55,825,High,500000,Medium
2024-10-21 00:00:00,C,224,False,Cloudy,14.8,463,Moderate,300000,Low
2024-10-21 12:00:00,A,197,False,Cloudy,12.44,528,Low,1000000,High
2024-10-21 12:00:00,B,214,False,Cloudy,22.77,480,Low,500000,Medium
2024-10-21 12:00:00,C,100,False,Stormy,16.1,918,Low,300000,Low
2024-10-22 00:00:00,A,226,False,Rainy,10.3,225,Moderate,1000000,High
2024-10-22 00:00:00,B,168,False,Rainy,17.77,881,Moderate,500000,Medium
2024-10-22 00:00:00,C,264,False,Rainy,20.77,428,High,300000,Low
2024-10-22 12:00:00,A,190,False,Stormy,24.73,846,Low,1000000,High
2024-10-22 12:00:00,B,108,False,Sunny,15.28,305,Severe,500000,Medium
2024-10-22 12:00:00,C,106,False,Rainy,18.96,468,Moderate,300000,Low
2024-10-23 00:00:00,A,189,False,Snowy,16.72,946,Low,1000000,High
2024-10-23 00:00:00,B,198,False,Rainy,19.4,343,High,500000,Medium
2024-10-23 00:00:00,C,235,False,Snowy,17.2,952,High,300000,Low
2024-10-23 12:00:00,A,179,False,Cloudy,23.03,249,Severe,1000000,High
2024-10-23 12:00:00,B,223,False,Stormy,18.79,271,High,500000,Medium
2024-10-23 12:00:00,C,109,False,Stormy,16.96,385,High,300000,Low
2024-10-24 00:00:00,A,193,False,Rainy,16.95,737,Severe,1000000,High
2024-10-24 00:00:00,B,98,False,Cloudy,23.48,654,Severe,500000,Medium
2024-10-24 00:00:00,C,163,False,Snowy,19.34,432,Low,300000,Low
2024-10-24 12:00:00,A,309,False,Sunny,13.31,278,High,1000000,High
2024-10-24 12:00:00,B,237,False,Snowy,23.9,250,High,500000,Medium
2024-10-24 12:00:00,C,134,False,Cloudy,17.76,831,Low,300000,Low
2024-10-25 00:00:00,A,261,False,Stormy,20.0,631,Low,1000000,High
2024-10-25 00:00:00,B,246,False,Cloudy,11.64,814,High,500000,Medium
2024-10-25 00:00:00,C,172,False,Cloudy,12.62,332,High,300000,Low
2024-10-25 12:00:00,A,166,False,Cloudy,13.68,805,High,1000000,High
2024-10-25 12:00:00,B,250,False,Rainy,21.65,290,Moderate,500000,Medium
2024-10-25 12:00:00,C,115,False,Snowy,23.39,532,Moderate,300000,Low
2024-10-26 00:00:00,A,223,True,Sunny,13.72,223,Severe,1000000,High
2024-10-26 00:00:00,B,446,True,Cloudy,22.01,228,Moderate,500000,Medium
2024-10-26 00:00:00,C,324,True,Sunny,19.53,854,Severe,300000,Low
2024-10-26 12:00:00,A,242,True,Cloudy,15.49,391,High,1000000,High
2024-10-26 12:00:00,B,282,True,Stormy,15.12,969,Severe,500000,Medium
2024-10-26 12:00:00,C,218,True,Stormy,22.38,993,Low,300000,Low
2024-10-27 00:00:00,A,383,True,Snowy,21.85,992,Moderate,1000000,High
2024-10-27 00:00:00,B,380,True,Cloudy,19.34,592,Moderate,500000,Medium
2024-10-27 00:00:00,C,180,True,Snowy,21.55,960,Severe,300000,Low
2024-10-27 12:00:00,A,322,True,Cloudy,16.1,755,High,1000000,High
2024-10-27 12:00:00,B,281,True,Rainy,11.21,216,Moderate,500000,Medium
2024-10-27 12:00:00,C,367,True,Cloudy,15.12,275,Low,300000,Low
2024-10-28 00:00:00,A,277,False,Stormy,13.01,925,Moderate,1000000,High
2024-10-28 00:00:00,B,168,False,Cloudy,14.34,466,Moderate,500000,Medium
2024-10-28 00:00:00,C,168,False,Cloudy,10.75,927,Low,300000,Low
2024-10-28 12:00:00,A,229,False,Rainy,18.64,805,High,1000000,High
2024-10-28 12:00:00,B,192,False,Rainy,24.41,230,High,500000,Medium
2024-10-28 12:00:00,C,187,False,Stormy,10.21,816,High,300000,Low
2024-10-29 00:00:00,A,101,False,Cloudy,19.99,732,High,1000000,High
2024-10-29 00:00:00,B,140,False,Snowy,10.2,540,High,500000,Medium
2024-10-29 00:00:00,C,144,False,Stormy,11.08,736,Low,300000,Low
2024-10-29 12:00:00,A,224,False,Stormy,13.15,880,Low,1000000,High
2024-10-29 12:00:00,B,87,False,Snowy,12.59,212,Low,500000,Medium
2024-10-29 12:00:00,C,134,False,Stormy,12.36,570,Moderate,300000,Low
2024-10-30 00:00:00,A,169,False,Snowy,11.09,989,Low,1000000,High
2024-10-30 00:00:00,B,259,False,Stormy,22.06,586,High,500000,Medium
2024-10-30 00:00:00,C,238,False,Stormy,13.1,303,Low,300000,Low
2024-10-30 12:00:00,A,270,False,Rainy,17.81,411,Moderate,1000000,High
2024-10-30 12:00:00,B,203,False,Rainy,16.27,750,High,500000,Medium
2024-10-30 12:00:00,C,145,False,Stormy,23.12,848,Severe,300000,Low
2024-10-31 00:00:00,A,523,True,Rainy,19.35,706,High,1000000,High
2024-10-31 00:00:00,B,344,True,Rainy,13.51,524,Low,500000,Medium
2024-10-31 00:00:00,C,486,True,Stormy,21.45,504,High,300000,Low
2024-10-31 12:00:00,A,336,True,Rainy,18.9,259,High,1000000,High
2024-10-31 12:00:00,B,682,True,Sunny,12.41,740,Low,500000,Medium
2024-10-31 12:00:00,C,604,True,Stormy,18.72,1000,High,300000,Low
2024-11-01 00:00:00,A,594,True,Rainy,17.7,385,Moderate,1000000,High
2024-11-01 00:00:00,B,589,True,Snowy,18.77,892,Moderate,500000,Medium
2024-11-01 00:00:00,C,426,True,Stormy,22.08,645,Low,300000,Low
2024-11-01 12:00:00,A,456,True,Rainy,18.31,272,Severe,1000000,High
2024-11-01 12:00:00,B,312,True,Stormy,23.77,525,Severe,500000,Medium
2024-11-01 12:00:00,C,347,True,Stormy,18.36,401,Severe,300000,Low
2024-11-02 00:00:00,A,306,True,Stormy,12.53,964,Low,1000000,High
2024-11-02 00:00:00,B,354,True,Sunny,10.53,471,Moderate,500000,Medium
2024-11-02 00:00:00,C,215,True,Cloudy,18.28,723,Low,300000,Low
2024-11-02 12:00:00,A,234,True,Cloudy,16.71,889,Moderate,1000000,High
2024-11-02 12:00:00,B,395,True,Sunny,15.66,984,Low,500000,Medium
2024-11-02 12:00:00,C,307,True,Rainy,16.87,603,Moderate,300000,Low
2024-11-03 00:00:00,A,336,True,Cloudy,20.64,458,High,1000000,High
2024-11-03 00:00:00,B,372,True,Rainy,21.64,766,Low,500000,Medium
2024-11-03 00:00:00,C,355,True,Stormy,23.76,662,High,300000,Low
2024-11-03 12:00:00,A,277,True,Rainy,12.97,381,Low,1000000,High
2024-11-03 12:00:00,B,366,True,Sunny,16.43,514,High,500000,Medium
2024-11-03 12:00:00,C,251,True,Cloudy,14.01,431,Severe,300000,Low
2024-11-04 00:00:00,A,372,True,Snowy,24.16,701,High,1000000,High
2024-11-04 00:00:00,B,488,True,Stormy,23.85,537,Moderate,500000,Medium
2024-11-04 00:00:00,C,351,True,Cloudy,20.54,707,Severe,300000,Low
2024-11-04 12:00:00,A,561,True,Cloudy,20.08,666,Moderate,1000000,High
2024-11-04 12:00:00,B,360,True,Rainy,11.65,434,Severe,500000,Medium
2024-11-04 12:00:00,C,510,True,Sunny,20.91,602,Moderate,300000,Low
2024-11-05 00:00:00,A,238,False,Rainy,20.0,876,Moderate,1000000,High
2024-11-05 00:00:00,B,181,False,Rainy,12.92,563,Low,500000,Medium
2024-11-05 00:00:00,C,107,False,Snowy,19.58,413,Moderate,300000,Low
2024-11-05 12:00:00,A,140,False,Sunny,22.74,703,High,1000000,High
2024-11-05 12:00:00,B,213,False,Sunny,23.14,428,Severe,500000,Medium
2024-11-05 12:00:00,C,241,False,Cloudy,17.31,682,Low,300000,Low
2024-11-06 00:00:00,A,206,False,Snowy,18.7,659,Low,1000000,High
2024-11-06 00:00:00,B,297,False,Sunny,10.94,611,Low,500000,Medium
2024-11-06 00:00:00,C,142,False,Sunny,21.15,370,Low,300000,Low
2024-11-06 12:00:00,A,110,False,Stormy,22.54,899,Severe,1000000,High
2024-11-06 12:00:00,B,214,False,Stormy,15.58,459,Low,500000,Medium
2024-11-06 12:00:00,C,271,False,Snowy,16.11,570,High,300000,Low
2024-11-07 00:00:00,A,217,False,Stormy,12.13,442,Moderate,1000000,High
2024-11-07 00:00:00,B,168,False,Rainy,22.55,425,Low,500000,Medium
2024-11-07 00:00:00,C,136,False,Cloudy,23.24,211,Severe,300000,Low
2024-11-07 12:00:00,A,107,False,Sunny,20.85,679,High,1000000,High
2024-11-07 12:00:00,B,237,False,Snowy,15.84,357,Moderate,500000,Medium
2024-11-07 12:00:00,C,147,False,Stormy,14.46,461,Low,300000,Low
2024-11-08 00:00:00,A,162,False,Snowy,20.46,479,Low,1000000,High
2024-11-08 00:00:00,B,267,False,Cloudy,24.06,914,Low,500000,Medium
2024-11-08 00:00:00,C,116,False,Sunny,13.65,755,Severe,300000,Low
2024-11-08 12:00:00,A,201,False,Rainy,10.02,873,Moderate,1000000,High
2024-11-08 12:00:00,B,262,False,Cloudy,21.51,241,Moderate,500000,Medium
2024-11-08 12:00:00,C,106,False,Cloudy,17.26,405,Severe,300000,Low
2024-11-09 00:00:00,A,223,True,Cloudy,20.23,317,Moderate,1000000,High
2024-11-09 00:00:00,B,403,True,Sunny,20.39,674,Severe,500000,Medium
2024-11-09 00:00:00,C,215,True,Rainy,12.3,302,Severe,300000,Low
2024-11-09 12:00:00,A,236,True,Cloudy,21.98,838,Moderate,1000000,High
2024-11-09 12:00:00,B,399,True,Sunny,12.86,389,Low,500000,Medium
2024-11-09 12:00:00,C,465,True,Sunny,12.65,685,Low,300000,Low
2024-11-10 00:00:00,A,330,True,Snowy,15.32,608,Severe,1000000,High
2024-11-10 00:00:00,B,236,True,Rainy,17.52,566,Low,500000,Medium
2024-11-10 00:00:00,C,317,True,Snowy,12.39,579,Low,300000,Low
2024-11-10 12:00:00,A,285,True,Sunny,15.86,900,High,1000000,High
2024-11-10 12:00:00,B,175,True,Rainy,18.16,257,Severe,500000,Medium
2024-11-10 12:00:00,C,240,True,Cloudy,12.5,433,High,300000,Low
2024-11-11 00:00:00,A,112,False,Stormy,20.8,819,Low,1000000,High
2024-11-11 00:00:00,B,149,False,Sunny,12.61,535,Moderate,500000,Medium
2024-11-11 00:00:00,C,192,False,Sunny,16.0,346,High,300000,Low
2024-11-11 12:00:00,A,222,False,Cloudy,22.54,951,High,1000000,High
2024-11-11 12:00:00,B,205,False,Stormy,17.09,221,Low,500000,Medium
2024-11-11 12:00:00,C,224,False,Sunny,16.93,631,Low,300000,Low
2024-11-12 00:00:00,A,165,False,Sunny,22.95,962,Moderate,1000000,High
2024-11-12 00:00:00,B,203,False,Rainy,15.25,912,High,500000,Medium
2024-11-12 00:00:00,C,172,False,Cloudy,18.24,937,Severe,300000,Low
2024-11-12 12:00:00,A,272,False,Snowy,13.83,643,High,1000000,High
2024-11-12 12:00:00,B,118,False,Sunny,12.92,303,High,500000,Medium
2024-11-12 12:00:00,C,254,False,Cloudy,10.94,699,Moderate,300000,Low
2024-11-13 00:00:00,A,126,False,Sunny,16.67,999,Severe,1000000,High
2024-11-13 00:00:00,B,112,False,Stormy,11.28,336,Severe,500000,Medium
2024-11-13 00:00:00,C,264,False,Cloudy,20.77,509,Severe,300000,Low
2024-11-13 12:00:00,A,92,False,Stormy,14.41,901,Severe,1000000,High
2024-11-13 12:00:00,B,129,False,Rainy,10.27,887,Low,500000,Medium
2024-11-13 12:00:00,C,237,False,Rainy,21.67,237,Low,300000,Low
2024-11-14 00:00:00,A,238,False,Rainy,15.64,745,Low,1000000,High
2024-11-14 00:00:00,B,177,False,Stormy,15.43,886,Severe,500000,Medium
2024-11-14 00:00:00,C,84,False,Snowy,15.13,312,Severe,300000,Low
2024-11-14 12:00:00,A,142,False,Rainy,11.27,973,Severe,1000000,High
2024-11-14 12:00:00,B,164,False,Cloudy,11.15,438,Low,500000,Medium
2024-11-14 12:00:00,C,110,False,Rainy,16.64,568,Severe,300000,Low
2024-11-15 00:00:00,A,224,False,Stormy,10.79,376,Low,1000000,High
2024-11-15 00:00:00,B,208,False,Stormy,18.07,750,Severe,500000,Medium
2024-11-15 00:00:00,C,174,False,Sunny,12.52,255,Low,300000,Low
2024-11-15 12:00:00,A,129,False,Cloudy,19.97,379,High,1000000,High
2024-11-15 12:00:00,B,292,False,Sunny,19.53,907,Moderate,500000,Medium
2024-11-15 12:00:00,C,234,False,Cloudy,14.1,639,Low,300000,Low
2024-11-16 00:00:00,A,360,True,Stormy,14.02,391,Moderate,1000000,High
2024-11-16 00:00:00,B,314,True,Stormy,10.15,766,High,500000,Medium
2024-11-16 00:00:00,C,246,True,Stormy,24.53,431,Moderate,300000,Low
2024-11-16 12:00:00,A,258,True,Snowy,24.18,638,Low,1000000,High
2024-11-16 12:00:00,B,317,True,Sunny,16.99,856,Moderate,500000,Medium
2024-11-16 12:00:00,C,286,True,Snowy,16.83,483,Severe,300000,Low
2024-11-17 00:00:00,A,405,True,Stormy,17.56,475,Moderate,1000000,High
2024-11-17 00:00:00,B,280,True,Sunny,15.08,935,Severe,500000,Medium
2024-11-17 00:00:00,C,276,True,Cloudy,20.77,820,Moderate,300000,Low
2024-11-17 12:00:00,A,230,True,Cloudy,24.22,562,High,1000000,High
2024-11-17 12:00:00,B,283,True,Sunny,19.01,867,Moderate,500000,Medium
2024-11-17 12:00:00,C,253,True,Snowy,13.7,621,Severe,300000,Low
2024-11-18 00:00:00,A,228,False,Stormy,14.2,797,Moderate,1000000,High
2024-11-18 00:00:00,B,143,False,Sunny,21.25,536,Severe,500000,Medium
2024-11-18 00:00:00,C,178,False,Stormy,22.74,335,Severe,300000,Low
2024-11-18 12:00:00,A,200,False,Sunny,18.23,453,Severe,1000000,High
2024-11-18 12:00:00,B,215,False,Stormy,19.91,575,High,500000,Medium
2024-11-18 12:00:00,C,244,False,Sunny,16.21,816,Severe,300000,Low
2024-11-19 00:00:00,A,307,False,Sunny,22.85,278,Low,1000000,High
2024-11-19 00:00:00,B,221,False,Stormy,23.29,807,Severe,500000,Medium
2024-11-19 00:00:00,C,111,False,Sunny,24.83,626,Low,300000,Low
2024-11-19 12:00:00,A,305,False,Sunny,11.54,409,High,1000000,High
2024-11-19 12:00:00,B,173,False,Snowy,14.02,955,Moderate,500000,Medium
2024-11-19 12:00:00,C,219,False,Stormy,23.22,700,High,300000,Low
2024-11-20 00:00:00,A,247,False,Cloudy,18.29,848,Low,1000000,High
2024-11-20 00:00:00,B,109,False,Rainy,11.89,637,Severe,500000,Medium
2024-11-20 00:00:00,C,190,False,Cloudy,19.85,533,Severe,300000,Low
2024-11-20 12:00:00,A,233,False,Cloudy,24.99,303,Severe,1000000,High
2024-11-20 12:00:00,B,234,False,Sunny,18.28,233,Low,500000,Medium
2024-11-20 12:00:00,C,198,False,Rainy,16.46,517,Low,300000,Low
2024-11-21 00:00:00,A,155,False,Cloudy,12.87,900,High,1000000,High
2024-11-21 00:00:00,B,230,False,Cloudy,13.46,411,High,500000,Medium
2024-11-21 00:00:00,C,291,False,Sunny,24.73,327,Low,300000,Low
2024-11-21 12:00:00,A,84,False,Rainy,24.22,711,Severe,1000000,High
2024-11-21 12:00:00,B,229,False,Rainy,13.92,376,Severe,500000,Medium
2024-11-21 12:00:00,C,261,False,Sunny,16.74,578,High,300000,Low
2024-11-22 00:00:00,A,249,False,Snowy,23.87,556,Moderate,1000000,High
2024-11-22 00:00:00,B,187,False,Rainy,17.92,412,Low,500000,Medium
2024-11-22 00:00:00,C,147,False,Stormy,17.24,698,Moderate,300000,Low
2024-11-22 12:00:00,A,128,False,Stormy,12.92,399,Moderate,1000000,High
2024-11-22 12:00:00,B,279,False,Cloudy,15.75,494,Low,500000,Medium
2024-11-22 12:00:00,C,242,False,Stormy,14.15,948,Low,300000,Low
2024-11-23 00:00:00,A,292,True,Snowy,13.57,248,Low,1000000,High
2024-11-23 00:00:00,B,165,True,Stormy,23.37,510,Severe,500000,Medium
2024-11-23 00:00:00,C,350,True,Snowy,24.44,526,Moderate,300000,Low
2024-11-23 12:00:00,A,275,True,Stormy,22.62,528,Low,1000000,High
2024-11-23 12:00:00,B,367,True,Snowy,14.3,419,Low,500000,Medium
2024-11-23 12:00:00,C,165,True,Snowy,15.23,428,Severe,300000,Low
2024-11-24 00:00:00,A,273,True,Snowy,10.46,870,Severe,1000000,High
2024-11-24 00:00:00,B,207,True,Snowy,20.91,726,Moderate,500000,Medium
2024-11-24 00:00:00,C,216,True,Snowy,13.38,228,Moderate,300000,Low
2024-11-24 12:00:00,A,198,True,Rainy,20.14,792,Low,1000000,High
2024-11-24 12:00:00,B,286,True,Stormy,22.53,813,High,500000,Medium
2024-11-24 12:00:00,C,306,True,Snowy,18.32,709,Severe,300000,Low
2024-11-25 00:00:00,A,117,False,Stormy,11.13,814,Moderate,1000000,High
2024-11-25 00:00:00,B,179,False,Cloudy,23.32,558,Severe,500000,Medium
2024-11-25 00:00:00,C,167,False,Cloudy,12.83,824,High,300000,Low
2024-11-25 12:00:00,A,140,False,Stormy,24.51,803,Moderate,1000000,High
2024-11-25 12:00:00,B,226,False,Rainy,11.29,326,Severe,500000,Medium
2024-11-25 12:00:00,C,96,False,Snowy,16.63,680,High,300000,Low
2024-11-26 00:00:00,A,175,False,Snowy,18.78,251,High,1000000,High
2024-11-26 00:00:00,B,110,False,Snowy,15.49,638,Moderate,500000,Medium
2024-11-26 00:00:00,C,232,False,Rainy,24.33,856,Moderate,300000,Low
2024-11-26 12:00:00,A,223,False,Snowy,16.05,971,High,1000000,High
2024-11-26 12:00:00,B,248,False,Cloudy,18.4,684,Moderate,500000,Medium
2024-11-26 12:00:00,C,159,False,Rainy,21.21,878,High,300000,Low
2024-11-27 00:00:00,A,129,False,Sunny,12.54,348,High,1000000,High
2024-11-27 00:00:00,B,87,False,Snowy,10.9,612,Severe,500000,Medium
2024-11-27 00:00:00,C,93,False,Snowy,24.13,278,Severe,300000,Low
2024-11-27 12:00:00,A,229,False,Snowy,16.15,290,High,1000000,High
2024-11-27 12:00:00,B,205,False,Stormy,12.87,610,Low,500000,Medium
2024-11-27 12:00:00,C,161,False,Snowy,14.52,950,Low,300000,Low
2024-11-28 00:00:00,A,193,False,Sunny,21.23,759,Severe,1000000,High
2024-11-28 00:00:00,B,242,False,Rainy,23.81,600,Low,500000,Medium
2024-11-28 00:00:00,C,208,False,Sunny,18.95,647,Moderate,300000,Low
2024-11-28 12:00:00,A,220,False,Cloudy,17.12,529,Moderate,1000000,High
2024-11-28 12:00:00,B,206,False,Cloudy,22.28,555,High,500000,Medium
2024-11-28 12:00:00,C,131,False,Rainy,12.93,354,Low,300000,Low
2024-11-29 00:00:00,A,136,False,Cloudy,10.55,589,Moderate,1000000,High
2024-11-29 00:00:00,B,251,False,Snowy,20.93,799,Low,500000,Medium
2024-11-29 00:00:00,C,147,False,Cloudy,17.53,250,Severe,300000,Low
2024-11-29 12:00:00,A,226,False,Sunny,16.1,445,Moderate,1000000,High
2024-11-29 12:00:00,B,206,False,Snowy,22.28,747,Severe,500000,Medium
2024-11-29 12:00:00,C,99,False,Rainy,18.34,750,High,300000,Low
2024-11-30 00:00:00,A,239,True,Sunny,12.08,1000,Severe,1000000,High
2024-11-30 00:00:00,B,287,True,Stormy,15.07,327,Severe,500000,Medium
2024-11-30 00:00:00,C,209,True,Cloudy,16.75,429,Low,300000,Low
2024-11-30 12:00:00,A,239,True,Sunny,21.91,614,High,1000000,High
2024-11-30 12:00:00,B,194,True,Rainy,14.02,982,Severe,500000,Medium
2024-11-30 12:00:00,C,325,True,Rainy,20.29,761,High,300000,Low
2024-12-01 00:00:00,A,304,True,Snowy,17.97,571,Moderate,1000000,High
2024-12-01 00:00:00,B,175,True,Rainy,8.59,242,High,500000,Medium
2024-12-01 00:00:00,C,321,True,Stormy,5.98,332,Moderate,300000,Low
2024-12-01 12:00:00,A,252,True,Sunny,10.39,666,Moderate,1000000,High
2024-12-01 12:00:00,B,321,True,Rainy,16.94,348,Low,500000,Medium
2024-12-01 12:00:00,C,282,True,Stormy,18.99,603,Low,300000,Low
2024-12-02 00:00:00,A,120,False,Stormy,9.19,991,High,1000000,High
2024-12-02 00:00:00,B,277,False,Snowy,5.62,510,High,500000,Medium
2024-12-02 00:00:00,C,111,False,Rainy,12.85,637,Moderate,300000,Low
2024-12-02 12:00:00,A,156,False,Snowy,8.92,520,High,1000000,High
2024-12-02 12:00:00,B,311,False,Sunny,5.26,740,High,500000,Medium
2024-12-02 12:00:00,C,252,False,Stormy,11.01,241,Moderate,300000,Low
2024-12-03 00:00:00,A,304,False,Sunny,8.12,337,Moderate,1000000,High
2024-12-03 00:00:00,B,241,False,Cloudy,11.23,753,Low,500000,Medium
2024-12-03 00:00:00,C,178,False,Snowy,9.26,625,High,300000,Low
2024-12-03 12:00:00,A,199,False,Stormy,10.38,452,High,1000000,High
2024-12-03 12:00:00,B,257,False,Sunny,9.57,575,High,500000,Medium
2024-12-03 12:00:00,C,135,False,Snowy,8.41,733,Moderate,300000,Low
2024-12-04 00:00:00,A,133,False,Rainy,16.98,539,Low,1000000,High
2024-12-04 00:00:00,B,171,False,Snowy,8.41,756,Moderate,500000,Medium
2024-12-04 00:00:00,C,168,False,Stormy,11.58,345,Severe,300000,Low
2024-12-04 12:00:00,A,328,False,Sunny,7.31,247,High,1000000,High
2024-12-04 12:00:00,B,98,False,Rainy,12.03,983,Moderate,500000,Medium
2024-12-04 12:00:00,C,136,False,Cloudy,18.33,364,High,300000,Low
2024-12-05 00:00:00,A,224,False,Cloudy,13.94,929,High,1000000,High
2024-12-05 00:00:00,B,133,False,Rainy,5.26,580,Severe,500000,Medium
2024-12-05 00:00:00,C,112,False,Snowy,5.06,562,Low,300000,Low
2024-12-05 12:00:00,A,277,False,Sunny,7.33,236,High,1000000,High
2024-12-05 12:00:00,B,164,False,Stormy,7.67,964,Moderate,500000,Medium
2024-12-05 12:00:00,C,252,False,Snowy,7.14,769,Moderate,300000,Low
2024-12-06 00:00:00,A,142,False,Sunny,14.59,836,High,1000000,High
2024-12-06 00:00:00,B,130,False,Stormy,15.19,899,Low,500000,Medium
2024-12-06 00:00:00,C,257,False,Stormy,15.87,705,High,300000,Low
2024-12-06 12:00:00,A,119,False,Snowy,13.81,767,High,1000000,High
2024-12-06 12:00:00,B,142,False,Sunny,7.63,361,High,500000,Medium
2024-12-06 12:00:00,C,111,False,Snowy,5.95,424,Severe,300000,Low
2024-12-07 00:00:00,A,216,True,Stormy,19.59,261,Low,1000000,High
2024-12-07 00:00:00,B,213,True,Cloudy,12.8,956,Moderate,500000,Medium
2024-12-07 00:00:00,C,278,True,Cloudy,8.96,747,Low,300000,Low
2024-12-07 12:00:00,A,275,True,Sunny,12.67,907,Moderate,1000000,High
2024-12-07 12:00:00,B,357,True,Snowy,14.05,303,Low,500000,Medium
2024-12-07 12:00:00,C,316,True,Sunny,11.8,721,Moderate,300000,Low
2024-12-08 00:00:00,A,306,True,Rainy,11.39,476,Severe,1000000,High
2024-12-08 00:00:00,B,297,True,Sunny,11.0,542,Moderate,500000,Medium
2024-12-08 00:00:00,C,257,True,Snowy,17.93,744,Severe,300000,Low
2024-12-08 12:00:00,A,412,True,Sunny,6.87,532,Moderate,1000000,High
2024-12-08 12:00:00,B,265,True,Sunny,8.9,739,Severe,500000,Medium
2024-12-08 12:00:00,C,306,True,Cloudy,7.22,850,Low,300000,Low
2024-12-09 00:00:00,A,140,False,Sunny,8.29,298,Low,1000000,High
2024-12-09 00:00:00,B,186,False,Sunny,17.0,694,Moderate,500000,Medium
2024-12-09 00:00:00,C,107,False,Cloudy,10.01,514,Low,300000,Low
2024-12-09 12:00:00,A,236,False,Snowy,16.61,741,Moderate,1000000,High
2024-12-09 12:00:00,B,96,False,Cloudy,17.11,329,Severe,500000,Medium
2024-12-09 12:00:00,C,184,False,Stormy,13.03,992,Severe,300000,Low
2024-12-10 00:00:00,A,101,False,Stormy,19.63,477,Severe,1000000,High
2024-12-10 00:00:00,B,293,False,Cloudy,12.76,915,Low,500000,Medium
2024-12-10 00:00:00,C,93,False,Stormy,11.08,631,Low,300000,Low
2024-12-10 12:00:00,A,107,False,Snowy,12.67,719,Low,1000000,High
2024-12-10 12:00:00,B,153,False,Snowy,7.35,365,Low,500000,Medium
2024-12-10 12:00:00,C,196,False,Snowy,9.33,988,Low,300000,Low
2024-12-11 00:00:00,A,305,False,Sunny,6.82,353,High,1000000,High
2024-12-11 00:00:00,B,184,False,Snowy,7.9,753,Low,500000,Medium
2024-12-11 00:00:00,C,288,False,Cloudy,13.99,907,High,300000,Low
2024-12-11 12:00:00,A,177,False,Snowy,11.48,558,Low,1000000,High
2024-12-11 12:00:00,B,239,False,Cloudy,5.29,676,Severe,500000,Medium
2024-12-11 12:00:00,C,188,False,Stormy,19.88,274,Severe,300000,Low
2024-12-12 00:00:00,A,108,False,Sunny,18.09,358,Severe,1000000,High
2024-12-12 00:00:00,B,105,False,Rainy,15.73,928,Moderate,500000,Medium
2024-12-12 00:00:00,C,176,False,Rainy,7.28,788,Severe,300000,Low
2024-12-12 12:00:00,A,172,False,Snowy,10.04,681,High,1000000,High
2024-12-12 12:00:00,B,121,False,Rainy,12.17,429,High,500000,Medium
2024-12-12 12:00:00,C,267,False,Cloudy,15.56,620,Low,300000,Low
2024-12-13 00:00:00,A,179,False,Snowy,5.15,529,Moderate,1000000,High
2024-12-13 00:00:00,B,211,False,Sunny,17.82,469,Low,500000,Medium
2024-12-13 00:00:00,C,133,False,Sunny,17.63,874,Severe,300000,Low
